2point_cube_id,2point_release_label,2point_value,3point_cube_id,3point_over_2point_ratio,3point_release_label,3point_value,L_sub_cells,direction,ell_cells,interpretation,p_value,physical_region_id,q_name,selection_set,supported_labeled_stencil_diagnostic
L160_sub30664,L160_lineage_smoke_baseline,0.000885181425280668,L160_sub30664,0.22574622483430826,L160_lineage_smoke_3point,0.0001998263650505631,160,parallel,15.992185591719476,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0008547754260376694,L160_sub30664,0.22939335871468128,L160_lineage_smoke_3point,0.00019607980592555363,160,parallel,16.99264546796643,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.00097439197150957,L160_sub30664,0.21392862954838962,L160_lineage_smoke_3point,0.0002084503391079958,160,parallel,17.99305421544658,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0012186327422635845,L160_sub30664,0.24643513161445407,L160_lineage_smoke_3point,0.0003003139202294095,160,parallel,18.993419913222578,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.001145910494288154,L160_sub30664,0.2385251371066764,L160_lineage_smoke_3point,0.00027332845776206126,160,parallel,19.993749023132207,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0012553347690466158,L160_sub30664,0.288880488545271,L160_lineage_smoke_3point,0.0003626417213700513,160,parallel,20.994046775217015,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.001266004373229224,L160_sub30664,0.2515788435519849,L160_lineage_smoke_3point,0.00031849991614876365,160,parallel,21.99431744792277,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0015790618708922633,L160_sub30664,0.24333696015738707,L160_lineage_smoke_3point,0.0003842441155633598,160,parallel,22.994564575133836,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.001664839430983758,L160_sub30664,0.250479067645247,L160_lineage_smoke_3point,0.00041700742845185527,160,parallel,23.994791101403653,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.001722120898294402,L160_sub30664,0.290754224017512,L160_lineage_smoke_3point,0.0005007139254479295,160,parallel,24.994999499899976,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0018502934975120672,L160_sub30664,,L160_lineage_smoke_3point,0.0061615507652028655,160,parallel,25.995191863111916,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,False
L160_sub30664,L160_lineage_smoke_baseline,0.0018502934975120672,L160_sub30664,0.2968948805289489,L160_lineage_smoke_3point,0.0005493426668873362,160,parallel,26.995369973386175,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0021175580543305217,L160_sub30664,0.30632169004086934,L160_lineage_smoke_3point,0.0006486539619621804,160,parallel,27.995535358338838,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.002011851346314384,L160_sub30664,0.31182134824226926,L160_lineage_smoke_3point,0.0006273381992707758,160,parallel,28.99568933479596,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.002011851346314384,L160_sub30664,0.36558895945179604,L160_lineage_smoke_3point,0.0007355106402707706,160,parallel,29.995833043941285,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.002416024671667031,L160_sub30664,0.3205463736187739,L160_lineage_smoke_3point,0.0007744479470763558,160,parallel,30.995967479657736,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0026391568977387936,L160_sub30664,0.2666515104954964,L160_lineage_smoke_3point,0.0007037351732166576,160,parallel,31.996093511552314,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0026391568977387936,L160_sub30664,0.293363314181544,L160_lineage_smoke_3point,0.0007742318141657346,160,parallel,32.99621190379283,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.003104832080609824,L160_sub30664,0.27550959979840467,L160_lineage_smoke_3point,0.0008554110439700607,160,parallel,33.99632333061915,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.003104832080609824,L160_sub30664,0.2502062012603511,L160_lineage_smoke_3point,0.0007768482404406562,160,parallel,34.99642838919423,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.002930335847803455,L160_sub30664,0.7703536015216942,L160_lineage_smoke_3point,0.0022573947740235187,160,parallel,35.99652761031264,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.003178191345100654,L160_sub30664,0.2803769288750435,L160_lineage_smoke_3point,0.000891091528716565,160,parallel,36.99662146737185,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.003178191345100654,L160_sub30664,0.27789599349138416,L160_lineage_smoke_3point,0.0008832066413524648,160,parallel,37.99671038392666,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0035045163064366504,L160_sub30664,0.31183405184901747,L160_lineage_smoke_3point,0.0010928275196070937,160,parallel,38.99679474008088,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0035045163064366504,L160_sub30664,0.8204989497547805,L160_lineage_smoke_3point,0.0028754519488297745,160,parallel,39.99687487792015,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,6.261412157760567e-05,L160_sub30664,0.07448064861803398,L160_lineage_smoke_3point,4.663540387748507e-06,160,xi,0.8660254037844386,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.00015280946400405583,L160_sub30664,0.15237082885699307,L160_lineage_smoke_3point,2.3283704687490835e-05,160,xi,1.9364916731037085,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.00027119060604398007,L160_sub30664,0.1875788600808926,L160_lineage_smoke_3point,5.0869624746376204e-05,160,xi,2.958039891549808,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0005242487942242162,L160_sub30664,0.2324061053332104,L160_lineage_smoke_3point,0.00012183862049128174,160,xi,3.968626966596886,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0008145085294331741,L160_sub30664,0.26318032541447184,L160_lineage_smoke_3point,0.00021436261982908569,160,xi,4.9749371855331,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0009703837230253101,L160_sub30664,0.42840571313296033,L160_lineage_smoke_3point,0.00041571793087527505,160,xi,5.979130371550699,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0014208195760315344,L160_sub30664,0.4331425955460002,L160_lineage_smoke_3point,0.0006154174789648664,160,xi,6.98212002188447,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0015574445937254506,L160_sub30664,0.42496064144133855,L160_lineage_smoke_3point,0.0006618526535589124,160,xi,7.984359711335656,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0019495333032219142,L160_sub30664,0.48547106067577034,L160_lineage_smoke_3point,0.0009464420005378809,160,xi,8.986100377805714,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0024156812573168903,L160_sub30664,0.5239025888714134,L160_lineage_smoke_3point,0.0012655816645964699,160,xi,9.987492177719089,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0025777372194265634,L160_sub30664,0.6870305944907181,L160_lineage_smoke_3point,0.0017709843343034824,160,xi,10.988630487917955,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0029246076727558255,L160_sub30664,0.5835736235984811,L160_lineage_smoke_3point,0.0017067238971940379,160,xi,11.989578808281799,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0038997964171432614,L160_sub30664,0.6752214096336482,L160_lineage_smoke_3point,0.0026332260340677237,160,xi,12.99038105676658,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.00398805769088451,L160_sub30664,0.5984319755928542,L160_lineage_smoke_3point,0.0023865812427342936,160,xi,13.991068579633222,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.004931730301472906,L160_sub30664,0.5568879372486745,L160_lineage_smoke_3point,0.00274642111465403,160,xi,14.99166435056495,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.004567379112898541,L160_sub30664,0.7190018741319834,L160_lineage_smoke_3point,0.003283954142045327,160,xi,15.992185591719476,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.005740871280894994,L160_sub30664,0.6915743329290057,L160_lineage_smoke_3point,0.003970239226516242,160,xi,16.99264546796643,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.00637111615820159,L160_sub30664,0.6468986883060219,L160_lineage_smoke_3point,0.0041214666857859105,160,xi,17.99305421544658,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.005052404090807495,L160_sub30664,0.6828384975739282,L160_lineage_smoke_3point,0.003449976018503359,160,xi,18.993419913222578,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0060443143966385825,L160_sub30664,0.6898521408005379,L160_lineage_smoke_3point,0.004169683226192638,160,xi,19.993749023132207,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.007020081456665387,L160_sub30664,0.6672169946174894,L160_lineage_smoke_3point,0.004683917651486247,160,xi,20.994046775217015,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.006637751583571842,L160_sub30664,0.686520883977737,L160_lineage_smoke_3point,0.004556955084778365,160,xi,21.99431744792277,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0069632323042937705,L160_sub30664,0.7256524986113877,L160_lineage_smoke_3point,0.005052886920022305,160,xi,22.994564575133836,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.00794500013738807,L160_sub30664,0.7591494501390915,L160_lineage_smoke_3point,0.00603144248565316,160,xi,23.994791101403653,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.007792651567576655,L160_sub30664,0.7550602258389107,L160_lineage_smoke_3point,0.0058839212524983715,160,xi,24.994999499899976,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.008985361397602329,L160_sub30664,0.7992370518271616,L160_lineage_smoke_3point,0.0071814337530212696,160,xi,25.995191863111916,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.008985361397602329,L160_sub30664,0.7169238777554188,L160_lineage_smoke_3point,0.006441820136202911,160,xi,26.995369973386175,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.009100556022769275,L160_sub30664,0.7982309716838953,L160_lineage_smoke_3point,0.007264345676918845,160,xi,27.995535358338838,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.00992171598856804,L160_sub30664,0.6965566102509522,L160_lineage_smoke_3point,0.006911036856869628,160,xi,28.99568933479596,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.00992171598856804,L160_sub30664,0.7600548511946313,L160_lineage_smoke_3point,0.007541048369286475,160,xi,29.995833043941285,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.011001641814244591,L160_sub30664,0.7182046583927942,L160_lineage_smoke_3point,0.007901430400959418,160,xi,30.995967479657736,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.01174018201397665,L160_sub30664,0.7525663829811503,L160_lineage_smoke_3point,0.008835266313798764,160,xi,31.996093511552314,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.01174018201397665,L160_sub30664,0.7040502399929349,L160_lineage_smoke_3point,0.008265677964500999,160,xi,32.99621190379283,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.012603486079081388,L160_sub30664,0.6621057187243836,L160_lineage_smoke_3point,0.008344840208822946,160,xi,33.99632333061915,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.012603486079081388,L160_sub30664,0.6931986931700879,L160_lineage_smoke_3point,0.008736720079406613,160,xi,34.99642838919423,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.01356606044386833,L160_sub30664,0.6806211696437435,L160_lineage_smoke_3point,0.009233347926763386,160,xi,35.99652761031264,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.014663804709553514,L160_sub30664,0.6156209485792454,L160_lineage_smoke_3point,0.00902734536507614,160,xi,36.99662146737185,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.014663804709553514,L160_sub30664,0.6210457212303575,L160_lineage_smoke_3point,0.009106893171825775,160,xi,37.99671038392666,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.015407022304675623,L160_sub30664,0.6379461672153539,L160_lineage_smoke_3point,0.009828850827469282,160,xi,38.99679474008088,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.015407022304675623,L160_sub30664,0.7326728876092256,L160_lineage_smoke_3point,0.011288307521426434,160,xi,39.99687487792015,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0002917900486006559,L160_sub30664,0.15902247472939407,L160_lineage_smoke_3point,4.640117562988647e-05,160,lambda,0.8660254037844386,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0011388490123690844,L160_sub30664,0.20081922252521098,L160_lineage_smoke_3point,0.0002287027732375639,160,lambda,1.9364916731037085,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0019020855293954927,L160_sub30664,0.4219878704736869,L160_lineage_smoke_3point,0.0008026570220084194,160,lambda,2.958039891549808,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.003065955287302313,L160_sub30664,0.5115558270745287,L160_lineage_smoke_3point,0.001568407292769459,160,lambda,3.968626966596886,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0040019792562322395,L160_sub30664,0.5663829271832246,L160_lineage_smoke_3point,0.00226665272567136,160,lambda,4.9749371855331,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.0051890199892049215,L160_sub30664,0.668982718709457,L160_lineage_smoke_3point,0.0034713646998160257,160,lambda,5.979130371550699,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.005762270429127113,L160_sub30664,0.7075407619942925,L160_lineage_smoke_3point,0.004077041210241776,160,lambda,6.98212002188447,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.006779323721373739,L160_sub30664,0.7465983496683826,L160_lineage_smoke_3point,0.005061431902245351,160,lambda,7.984359711335656,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.007885270090205496,L160_sub30664,0.7524632834312828,L160_lineage_smoke_3point,0.005933376222818514,160,lambda,8.986100377805714,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.008532047721300666,L160_sub30664,0.7997990961503803,L160_lineage_smoke_3point,0.006823924055808184,160,lambda,9.987492177719089,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.00968383940147878,L160_sub30664,0.7373510588302611,L160_lineage_smoke_3point,0.00714038923622258,160,lambda,10.988630487917955,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.010847124149725164,L160_sub30664,0.690783221712671,L160_lineage_smoke_3point,0.007493011366464466,160,lambda,11.989578808281799,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.012488620492795205,L160_sub30664,0.7570119094887651,L160_lineage_smoke_3point,0.00945403444613142,160,lambda,12.99038105676658,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.011868938922916553,L160_sub30664,0.7386156755955877,L160_lineage_smoke_3point,0.008766584341152777,160,lambda,13.991068579633222,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.008827591489278573,L160_sub30664,0.7825193058431874,L160_lineage_smoke_3point,0.006907760764457498,160,lambda,14.99166435056495,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.01286245908594014,L160_sub30664,0.7188886235864236,L160_lineage_smoke_3point,0.009246675508228195,160,lambda,15.992185591719476,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.01605691983292719,L160_sub30664,0.6999467959861226,L160_lineage_smoke_3point,0.011238989590463414,160,lambda,16.99264546796643,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.008130799076854845,L160_sub30664,0.7199644693917248,L160_lineage_smoke_3point,0.005853886443098524,160,lambda,17.99305421544658,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.015283665101263548,L160_sub30664,0.7111743351893891,L160_lineage_smoke_3point,0.010869350367648372,160,lambda,18.993419913222578,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.014437940854373962,L160_sub30664,0.7510410874823512,L160_lineage_smoke_3point,0.010843486800274887,160,lambda,19.993749023132207,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.015826515056021062,L160_sub30664,0.7618792966152631,L160_lineage_smoke_3point,0.012057894158752198,160,lambda,20.994046775217015,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
L160_sub30664,L160_lineage_smoke_baseline,0.017447321760952275,L160_sub30664,0.7345436408621459,L160_lineage_smoke_3point,0.01281581924958323,160,lambda,21.99431744792277,labeled 2-point versus 3-point comparison; the products remain distinct statistics,2.0,L640_sub00370,B,smoke,True
